0.00,761,616
0.03,761,616
0.07,761,616
0.10,761,616
0.13,761,617
0.17,761,617
0.20,760,617
0.23,760,617
0.27,760,616
0.30,760,616
0.33,760,616
0.37,760,617
0.40,760,617
0.43,760,617
0.47,760,617
0.50,760,617
0.53,759,617
0.57,759,617
0.60,759,617
0.63,759,617
0.67,759,617
0.70,759,617
0.73,759,617
0.77,759,617
0.80,759,617
0.83,759,617
0.87,759,617
0.90,759,617
0.93,759,617
0.97,759,617
1.00,759,617
1.03,759,617
1.07,759,617
1.10,759,617
1.13,759,618
1.17,759,618
1.20,759,618
1.23,759,618
1.27,758,618
1.30,759,618
1.33,759,618
1.37,759,618
1.40,758,618
1.43,758,618
1.47,758,618
1.50,758,618
1.53,758,618
1.57,758,618
1.60,758,618
1.63,758,618
1.67,758,618
1.70,758,618
1.73,758,618
1.77,758,618
1.80,758,618
1.83,758,618
1.87,758,619
1.90,758,619
1.93,758,619
1.97,758,619
2.00,758,619
2.03,758,619
2.07,758,619
2.10,758,619
2.13,758,619
2.17,758,619
2.20,758,619
2.23,758,619
2.27,758,619
2.30,758,620
2.33,758,620
2.37,758,620
2.40,758,620
2.43,758,620
2.47,758,620
2.50,758,620
2.53,758,620
2.57,758,620
2.60,758,620
2.63,758,620
2.67,758,620
2.70,758,621
2.73,758,621
2.77,758,621
2.80,758,621
2.83,758,621
2.87,758,621
2.90,758,621
2.93,758,621
2.97,758,621
3.00,758,621
3.03,757,621
3.07,757,621
3.10,758,622
3.13,758,622
3.17,758,622
3.20,757,622
3.23,757,623
3.27,757,623
3.30,757,623
3.33,758,623
3.37,758,623
3.40,758,623
3.43,758,624
3.47,758,624
3.50,758,624
3.53,758,624
3.57,758,624
3.60,758,625
3.63,758,625
3.67,758,625
3.70,758,625
3.73,758,625
3.77,758,625
3.80,758,625
3.83,758,626
3.87,758,626
3.90,758,626
3.93,759,626
3.97,759,626
4.00,759,626
4.03,759,626
4.07,759,626
4.10,759,626
4.13,759,626
4.17,759,626
4.20,759,626
4.23,759,626
4.27,759,626
4.30,759,626
4.33,759,626
4.37,759,626
4.40,759,626
4.43,759,626
4.47,759,626
4.50,759,626
4.53,759,626
4.57,759,627
4.60,759,627
4.63,759,627
4.67,759,627
4.70,759,627
4.73,759,627
4.77,760,628
4.80,760,628
4.83,760,628
4.87,759,628
4.90,760,628
4.93,760,629
4.97,760,629
5.00,760,629
5.03,759,629
5.07,759,629
5.10,759,629
5.13,759,629
5.17,759,629
5.20,759,630
5.23,759,630
5.27,759,630
5.30,759,630
5.33,759,630
5.37,759,630
5.40,759,630
5.43,759,630
5.47,759,630
5.50,759,631
5.53,759,631
5.57,759,631
5.60,759,631
5.63,759,631
5.67,759,631
5.70,759,631
5.73,759,631
5.77,759,631
5.80,759,631
5.83,759,631
5.87,759,631
5.90,759,631
5.93,759,631
5.97,759,631
6.00,759,631
6.03,759,631
6.07,759,631
6.10,759,631
6.13,759,631
6.17,759,632
6.20,759,632
6.23,759,632
6.27,759,632
6.30,759,632
6.33,759,632
6.37,759,632
6.40,759,632
6.43,759,632
6.47,759,632
6.50,759,632
6.53,759,632
6.57,758,632
6.60,759,632
6.63,759,632
6.67,759,632
6.70,759,631
6.73,759,631
6.77,759,631
6.80,759,631
6.83,759,631
6.87,758,631
6.90,758,631
6.93,758,631
6.97,758,631
7.00,758,631
7.03,758,631
7.07,758,631
7.10,758,631
7.13,758,631
7.17,758,630
7.20,758,630
7.23,758,630
7.27,757,629
7.30,757,629
7.33,757,629
7.37,757,629
7.40,757,629
7.43,757,629
7.47,757,629
7.50,757,629
7.53,757,629
7.57,757,629
7.60,757,629
7.63,757,629
7.67,757,629
7.70,757,629
7.73,757,629
7.77,757,629
7.80,757,629
7.83,757,630
7.87,757,630
7.90,757,630
7.93,757,630
7.97,757,630
8.00,758,630
8.03,758,630
8.07,758,630
8.10,758,630
8.13,758,630
8.17,758,630
8.20,758,630
8.23,758,630
8.27,758,630
8.30,758,630
8.33,757,630
8.37,757,630
8.40,757,630
8.43,757,630
8.47,757,630
8.50,757,629
8.53,756,629
8.57,756,629
8.60,756,629
8.63,756,629
8.67,756,629
8.70,756,629
8.73,756,629
8.77,756,629
8.80,756,629
8.83,755,630
8.87,755,630
8.90,755,630
8.93,755,630
8.97,755,630
9.00,754,629
9.03,754,629
9.07,754,629
9.10,754,629
9.13,754,629
9.17,754,629
9.20,753,629
9.23,753,629
9.27,753,629
9.30,753,629
